IMG,TITLE,PRICE
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/e/r/erftguj_3_.jpg,2 PC Unstitched Digital Printed Lawn Shirt With Printed Lawn Dupatta TL-378,"PKR 2,690"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/8/4/84etiugdjbc_3_.jpg,3 PC Unstitched Digital Printed Suit CL-1297,"PKR 3,590"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/6/7/67yrieudhn_2_.jpg,3 PC Unstitched Digital Printed Suit CL-1306,"PKR 3,590"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/f/u/fuhcjn9_3_.jpg,3 PC Unstitched Digital Printed Suit CL-1317,"PKR 3,590"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/5/6/5678tgbjkmv1_3_.jpg,3PC Unstitched Chunri Lawn Suit CL-1201 A,"PKR 3,690"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/8/t/8tyghwsbx_1_.jpg,3PC Unstitched Chunri Lawn Suit With Gold Printed Lawn Dupatta CL-1202 B,"PKR 3,690"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/5/6/5673y3whsb_3_.jpg,3PC Unstitched Chunri Lawn Suit With Gold Printed Lawn Dupatta CL-1204 A,"PKR 3,690"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/y/h/yhbwsxdvvfff98378dyh_3_.jpg,3PC Unstitched Chunri Lawn Suit CL-1278 A,"PKR 3,690"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/p/k/pkvyy8e83_2_.jpg,3PC Festive Eid Embroidered Suit With Embroidered Organza Dupatta SP-07,"PKR 7,500"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/t/e/teyhsfdnmxc_2_.jpg,3 PC Lawn Unstitched Embroidered Suit CL-1239,"PKR 4,990"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/5/6/5678uiytgfrgvhjk_3_.jpg,3 PC Lawn Unstitched Embroidered Suit CL-1236,"PKR 4,990"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/2/3/2345678ikjnhbvcxswerthn_2_.jpg,3 PC Lawn Unstitched Embroidered Suit CL-1238,"PKR 5,190"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/2/3/23ewrfdghgytreswasz_1_.jpg,3 PC Lawn Unstitched Embroidered Suit CL-1240,"PKR 5,190"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/4/2/42354trytfgvdc_2_.jpg,3 PC Lawn Unstitched Embroidered Suit CL-1237,"PKR 5,190"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/8/7/87ew90iosdjkhyeruisdjkcx_3_.jpg,2 PC Lawn Unstitched Glitter Printed Suit FE-12206,"PKR 3,990"
